web-scraper-order,web-scraper-start-url,links,links-href,date,Brand,Name,Year,Kilometer,capacity,transmission,price,location
"1698944962-1072","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=339&sort=modification_date_search.desc","2021 Mitsubishi Xpander 1.5 Black Edition Rockford Fosgate...","https://www.mobil123.com/dijual/mitsubishi-xpander-black-edition-rockford-fosgate-jawa-barat-beji/12779417","Diperbarui pada: 06 October 2023","Mitsubishi","Xpander","2021","35 - 40K km","7","Automatic","Rp 229.000.000","Jawa Barat"
"1698944965-1073","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=339&sort=modification_date_search.desc","2021 Toyota Hilux 2.0 Pick-up","https://www.mobil123.com/dijual/toyota-hilux-kalimantan-barat-pontianak-kota/12779415","Diperbarui pada: 06 October 2023","Toyota","Hilux","2021","10 - 15K km","2","Manual","Rp 229.000.000","Kalimantan Barat"
"1698944968-1074","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=339&sort=modification_date_search.desc","2016 Toyota Fortuner 2.4 VRZ SUV - AT. Pajak Panjang, Kond...","https://www.mobil123.com/dijual/toyota-fortuner-vrz-dki-jakarta-mampang-prapatan/12779458","Diperbarui pada: 06 October 2023","Toyota","Fortuner","2016","85 - 90K km","7","Automatic","Rp 349.000.000","DKI Jakarta"
"1698944971-1075","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=339&sort=modification_date_search.desc","2022 Hyundai Creta 1.5 Trend Wagon","https://www.mobil123.com/dijual/hyundai-creta-trend-dki-jakarta-tambora/12779498","Diperbarui pada: 06 October 2023","Hyundai","Creta","2022","10 - 15K km","5","Automatic","Rp 272.000.000","DKI Jakarta"
"1698944974-1076","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=339&sort=modification_date_search.desc","2001 Toyota Kijang 2.4 Krista MPV - 2,4 Diesel Manual Isti...","https://www.mobil123.com/dijual/toyota-kijang-krista-jawa-timur-malang-kota/12777760","Diperbarui pada: 06 October 2023","Toyota","Kijang","2001","1234 km","8","Manual","Rp 95.000.000","Jawa Timur"
"1698944977-1077","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=339&sort=modification_date_search.desc","2019 Toyota Calya 1.2 G MPV","https://www.mobil123.com/dijual/toyota-calya-g-kalimantan-barat-pontianak-kota/12779524","Diperbarui pada: 06 October 2023","Toyota","Calya","2019","25 - 30K km","7","Manual","Rp 149.000.000","Kalimantan Barat"
"1698944980-1078","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=339&sort=modification_date_search.desc","2022 Hyundai Creta 1.5 Prime Wagon","https://www.mobil123.com/dijual/hyundai-creta-prime-dki-jakarta-tambora/12779554","Diperbarui pada: 06 October 2023","Hyundai","Creta","2022","0 - 5K km","5","Automatic","Rp 340.000.000","DKI Jakarta"
"1698944987-1079","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2020 Suzuki XL7 1.5 ZETA Wagon","https://www.mobil123.com/dijual/suzuki-xl7-zeta-dki-jakarta-puri-indah/12779619","Diperbarui pada: 06 October 2023","Suzuki","XL7","2020","35 - 40K km","7","Automatic","Rp 192.000.000","DKI Jakarta"
"1698944990-1080","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2014 Hyundai H-1 2.5 Royale Next Generation MPV","https://www.mobil123.com/dijual/hyundai-h-1-royale-next-generation-jawa-barat-bekasi-barat/12779660","Diperbarui pada: 06 October 2023","Hyundai","H-1","2014","125 - 130K km","8","Automatic","Rp 265.000.000","Jawa Barat"
"1698944993-1081","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2019 MINI Cooper 1.5 Hatchback - Turbo Orange F56 Masih Ga...","https://www.mobil123.com/dijual/mini-cooper-dki-jakarta-kebayoran-lama/11682840","Diperbarui pada: 06 October 2023","MINI","Cooper","2019","10 - 15K km","4","Automatic","Rp 598.000.000","DKI Jakarta"
"1698944996-1082","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2019 Mercedes-Benz CLS350 2.0 AMG Coupe - 2,0","https://www.mobil123.com/dijual/mercedes-benz-cls350-amg-dki-jakarta-kebon-jeruk/12044830","Diperbarui pada: 06 October 2023","Mercedes-Benz","CLS-Class","2019","30000 km","4","Automatic","Rp 1.200.000.000","DKI Jakarta"
"1698944999-1083","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2012 Porsche Cayman 2.9 Coupe - 2,9 Base Spec","https://www.mobil123.com/dijual/porsche-cayman-dki-jakarta-kelapa-gading/12585447","Diperbarui pada: 06 October 2023","Porsche","Cayman","2012","19000 km","2","Automatic","Rp 925.000.000","DKI Jakarta"
"1698945002-1084","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2012 Porsche Panamera 3.6 Panamera Hatchback - 3,6","https://www.mobil123.com/dijual/porsche-panamera-panamera-dki-jakarta-cengkareng/12045274","Diperbarui pada: 06 October 2023","Porsche","Panamera","2012","27000 km","4","Automatic","Rp 900.000.000","DKI Jakarta"
"1698945005-1085","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2014 Mercedes-Benz S400 3.5 Hybrid Sedan - 3,5","https://www.mobil123.com/dijual/mercedes-benz-s400-hybrid-dki-jakarta-cempaka-putih/12466454","Diperbarui pada: 06 October 2023","Mercedes-Benz","S-Class","2014","45000 km","5","Automatic","Rp 675.000.000","DKI Jakarta"
"1698945008-1086","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2021 Toyota Raize 1.0 GR Sport TSS Wagon - 1,0","https://www.mobil123.com/dijual/toyota-raize-gr-sport-tss-jawa-barat-bogor/12779706","Diperbarui pada: 06 October 2023","Toyota","Raize","2021","24104 km","5","Automatic","Rp 225.000.000","Jawa Barat"
"1698945011-1087","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2014 Isuzu MU-X 2.5 SUV - diesel silver tgn pertama dari b...","https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-mangga-dua/12779716","Diperbarui pada: 06 October 2023","Isuzu","MU-X","2014","110 - 115K km","7","Automatic","Rp 220.000.000","DKI Jakarta"
"1698945014-1088","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2021 Toyota Calya 1.2 G MPV","https://www.mobil123.com/dijual/toyota-calya-g-kalimantan-barat-pontianak-kota/12779745","Diperbarui pada: 06 October 2023","Toyota","Calya","2021","10 - 15K km","7","Manual","Rp 158.000.000","Kalimantan Barat"
"1698945017-1089","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2008 Toyota Kijang Innova 2.5 V MPV","https://www.mobil123.com/dijual/toyota-kijang-innova-v-banten-tangerang-kota/12779790","Diperbarui pada: 06 October 2023","Toyota","Kijang Innova","2008","285000 km","8","Automatic","Rp 180.000.000","Banten"
"1698945020-1090","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2014 Honda Brio 1.2 E Hatchback","https://www.mobil123.com/dijual/honda-brio-e-jawa-barat-beji/12779504?carsome=true","Diperbarui pada: 06 October 2023","Honda","Brio","2014","30 - 35K km","5","Automatic","Rp 121.000.000","Jawa Barat"
"1698945023-1091","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2019 Toyota Rush 1.5 TRD Sportivo SUV","https://www.mobil123.com/dijual/toyota-rush-trd-sportivo-jawa-barat-tajur/12779512?carsome=true","Diperbarui pada: 06 October 2023","Toyota","Rush","2019","35 - 40K km","7","Automatic","Rp 224.000.000","Jawa Barat"
"1698945027-1092","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2020 Suzuki XL7 1.5 ZETA Wagon","https://www.mobil123.com/dijual/suzuki-xl7-zeta-dki-jakarta-puri-indah/12779617?carsome=true","Diperbarui pada: 06 October 2023","Suzuki","XL7","2020","35 - 40K km","7","Automatic","Rp 192.000.000","DKI Jakarta"
"1698945030-1093","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2016 Honda Brio 1.2 Satya E Hatchback","https://www.mobil123.com/dijual/honda-brio-satya-e-jawa-barat-cibinong/12779756?carsome=true","Diperbarui pada: 06 October 2023","Honda","Brio","2016","15 - 20K km","5","Automatic","Rp 131.000.000","Jawa Barat"
"1698945033-1094","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2021 Toyota Calya 1.2 G MPV","https://www.mobil123.com/dijual/toyota-calya-g-kalimantan-barat-pontianak-kota/12779893","Diperbarui pada: 06 October 2023","Toyota","Calya","2021","30 - 35K km","7","Manual","Rp 158.000.000","Kalimantan Barat"
"1698945036-1095","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2015 Mitsubishi Pajero Sport 2.5 Dakar SUV - 2016","https://www.mobil123.com/dijual/mitsubishi-pajero-sport-dakar-dki-jakarta-kebon-jeruk/12737954","Diperbarui pada: 06 October 2023","Mitsubishi","Pajero Sport","2015","45 - 50K km","7","Automatic","Rp 355.000.000","DKI Jakarta"
"1698945039-1096","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2017 Honda CR-V 1.5 VTEC SUV","https://www.mobil123.com/dijual/honda-cr-v-vtec-dki-jakarta-cassablanca/12646044","Diperbarui pada: 06 October 2023","Honda","CR-V","2017","70 - 75K km","7","Automatic","Rp 333.000.000","DKI Jakarta"
"1698945042-1097","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2019 Chevrolet Spark 1.4 Premier Hatchback - AT Merah","https://www.mobil123.com/dijual/chevrolet-spark-premier-dki-jakarta-kebayoran-lama/11453271","Diperbarui pada: 06 October 2023","Chevrolet","Spark","2019","27000 km","5","Automatic","Rp 145.000.000","DKI Jakarta"
"1698945045-1098","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2016 Daihatsu Ayla 1.0 X Hatchback","https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-kelapa-gading/12780101","Diperbarui pada: 06 October 2023","Daihatsu","Ayla","2016","50 - 55K km","5","Automatic","Rp 95.000.000","DKI Jakarta"
"1698945048-1099","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2021 Toyota Calya 1.2 G MPV","https://www.mobil123.com/dijual/toyota-calya-g-kalimantan-barat-pontianak-kota/12780105","Diperbarui pada: 06 October 2023","Toyota","Calya","2021","10 - 15K km","7","Manual","Rp 158.000.000","Kalimantan Barat"
"1698945051-1100","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2016 Daihatsu Ayla 1.0 X Hatchback","https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-kelapa-gading/12780182","Diperbarui pada: 06 October 2023","Daihatsu","Ayla","2016","70 - 75K km","5","Manual","Rp 88.000.000","DKI Jakarta"
"1698945054-1101","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2016 Honda CR-V 2.4 Prestige SUV","https://www.mobil123.com/dijual/honda-cr-v-prestige-dki-jakarta-kebayoran-lama/12780209","Diperbarui pada: 06 October 2023","Honda","CR-V","2016","80 - 85K km","5","Automatic","Rp 260.000.000","DKI Jakarta"
"1698945057-1102","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2017 Mazda Biante 2.0 2.0 SKYACTIV A/T MPV - SKYACTIV A T ...","https://www.mobil123.com/dijual/mazda-biante-2-0-skyactiv-a-t-dki-jakarta-mangga-dua/12780274","Diperbarui pada: 06 October 2023","Mazda","Biante","2017","60 - 65K km","8","Automatic","Rp 208.000.000","DKI Jakarta"
"1698945060-1103","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2004 Mercedes-Benz SLK230K 2.3 Kompressor Convertible - AN...","https://www.mobil123.com/dijual/mercedes-benz-slk230k-kompressor-dki-jakarta-kebayoran-lama/12780307","Diperbarui pada: 06 October 2023","Mercedes-Benz","SLK-Class","2004","28000 km","2","Automatic","Rp 450.000.000","DKI Jakarta"
"1698945063-1104","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2017 Daihatsu Ayla 1.0 X Hatchback","https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-kelapa-gading/12780328","Diperbarui pada: 06 October 2023","Daihatsu","Ayla","2017","20 - 25K km","5","Manual","Rp 90.000.000","DKI Jakarta"
"1698945066-1105","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2018 Honda HR-V 1.5 E SUV","https://www.mobil123.com/dijual/honda-hr-v-e-dki-jakarta-kelapa-gading/12780331","Diperbarui pada: 06 October 2023","Honda","HR-V","2018","55 - 60K km","5","Automatic","Rp 239.000.000","DKI Jakarta"
"1698945069-1106","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2019 Daihatsu Ayla 1.2 R Hatchback","https://www.mobil123.com/dijual/daihatsu-ayla-r-dki-jakarta-kelapa-gading/12780392","Diperbarui pada: 06 October 2023","Daihatsu","Ayla","2019","25 - 30K km","5","Manual","Rp 115.000.000","DKI Jakarta"
"1698945072-1107","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2018 Toyota Calya 1.2 G MPV - Manual Pajak Panjang","https://www.mobil123.com/dijual/toyota-calya-g-dki-jakarta-mangga-dua/12780396","Diperbarui pada: 06 October 2023","Toyota","Calya","2018","60 - 65K km","7","Manual","Rp 108.000.000","DKI Jakarta"
"1698945075-1108","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2021 Suzuki XL7 1.5 BETA Wagon - KM VERY LOW - DP 24 JT TA...","https://www.mobil123.com/dijual/suzuki-xl7-beta-dki-jakarta-kebayoran-baru/12780432","Diperbarui pada: 06 October 2023","Suzuki","XL7","2021","50 - 55K km","7","Automatic","Rp 212.000.000","DKI Jakarta"
"1698945078-1109","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2018 Daihatsu Ayla 1.2 X Hatchback","https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bekasi/12780468","Diperbarui pada: 06 October 2023","Daihatsu","Ayla","2018","25 - 30K km","5","Manual","Rp 116.000.000","Jawa Barat"
"1698945081-1110","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2011 Honda Jazz 1.5 RS Hatchback - 1,5 At Istimewa Dijual ...","https://www.mobil123.com/dijual/honda-jazz-rs-jawa-timur-malang-kota/12664055","Diperbarui pada: 06 October 2023","Honda","Jazz","2011","1234 km","5","Automatic","Rp 143.000.000","Jawa Timur"
"1698945084-1111","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2021 Daihatsu Terios 1.5 R SUV - 1,5","https://www.mobil123.com/dijual/daihatsu-terios-r-jawa-barat-jati-sari/12780487","Diperbarui pada: 06 October 2023","Daihatsu","Terios","2021","28281 km","7","Automatic","Rp 217.000.000","Jawa Barat"
"1698945087-1112","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2021 Daihatsu Rocky 1.0 R TC ADS Wagon","https://www.mobil123.com/dijual/daihatsu-rocky-r-tc-ads-jawa-barat-bogor/12780503","Diperbarui pada: 06 October 2023","Daihatsu","Rocky","2021","15 - 20K km","5","Automatic","Rp 210.000.000","Jawa Barat"
"1698945090-1113","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2016 Hyundai H-1 2.4 Royale MPV - AT BENSIN PAJAK PANJANG ...","https://www.mobil123.com/dijual/hyundai-h-1-royale-dki-jakarta-tanjung-barat/12780509","Diperbarui pada: 06 October 2023","Hyundai","H-1","2016","95 - 100K km","8","Automatic","Rp 255.000.000","DKI Jakarta"
"1698945093-1114","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2018 Toyota Fortuner 2.4 TRD SUV - VRZ Matic Pajak Panjang...","https://www.mobil123.com/dijual/toyota-fortuner-trd-dki-jakarta-mangga-dua/12780533","Diperbarui pada: 06 October 2023","Toyota","Fortuner","2018","60 - 65K km","7","Automatic","Rp 393.000.000","DKI Jakarta"
"1698945096-1115","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2021 Mitsubishi Xpander 1.5 ULTIMATE Wagon - 1,5","https://www.mobil123.com/dijual/mitsubishi-xpander-ultimate-dki-jakarta-halim/12780571","Diperbarui pada: 06 October 2023","Mitsubishi","Xpander","2021","23889 km","7","Automatic","Rp 245.000.000","DKI Jakarta"
"1698945099-1116","https://www.mobil123.com/mobil-dijual/indonesia?type=used&page_size=50&page_number=338&sort=modification_date_search.desc","2017 Daihatsu Sigra 1.2 R Deluxe MPV","https://www.mobil123.com/dijual/daihatsu-sigra-r-deluxe-jawa-barat-bekasi/12780578","Diperbarui pada: 06 October 2023","Daihatsu","Sigra","2017","75 - 80K km","7","Automatic","Rp 110.000.000","Jawa Barat"
